tag,dataset,seed,features,balance,model,family,n_features,n_train,n_train_used,n_val,svm_cap,epochs_run,max_epochs,train_seconds,predict_seconds,load_seconds,total_seconds,finished_utc,host,accuracy,balanced_accuracy,precision,recall,f1,precision_macro,recall_macro,f1_macro,mcc,roc_auc,pr_auc,tn,fp,fn,tp,n_test,pos_rate,f1_consistency_error
HIKARI-2021__balanced__top20__DT__seed43,HIKARI-2021,43,top20,balanced,DT,ML,20,601290,601290,34388,,,200,7.417799234390259,0.003081798553466797,0.8334956169128418,7.420881032943726,2026-09-01T20:36:34.591017+00:00,gpu1.nitsri.ac.in,0.9947955894826124,0.9932857699074416,0.8507949449653486,0.9916844856260394,0.9158529895776193,0.9252746387434048,0.9932857699074416,0.9565838722110442,0.9160391423834453,0.9951017638994928,0.9480708617939791,142434,732,35,4174,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__DT__seed44,HIKARI-2021,44,top20,balanced,DT,ML,20,601290,601290,34388,,,200,8.853588581085205,0.003818035125732422,1.22349214553833,8.857406616210938,2026-09-01T21:06:22.808969+00:00,gpu1.nitsri.ac.in,0.9948295165394402,0.9945715388988309,0.850091407678245,0.9942979330007128,0.9165571616294349,0.9249614649375978,0.9945715388988309,0.9569446312737222,0.9168944229013268,0.9964021250063065,0.9497748848055467,142428,738,24,4185,147375,0.028559796437659032,1.1102230246251565e-16
HIKARI-2021__balanced__top20__DT__seed45,HIKARI-2021,45,top20,balanced,DT,ML,20,601290,601290,34388,,,200,8.196580171585083,0.0031523704528808594,1.0123283863067627,8.199732542037964,2026-09-01T21:36:46.983416+00:00,gpu1.nitsri.ac.in,0.9947616624257846,0.9933836082739793,0.8497862812945247,0.9919220717510098,0.9153694365270774,0.9247738105802972,0.9933836082739793,0.9563333101382849,0.9155903786396946,0.9951693036708568,0.9448350400322749,142428,738,34,4175,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__DT__seed46,HIKARI-2021,46,top20,balanced,DT,ML,20,601290,601290,34388,,,200,8.091495037078857,0.003119230270385742,0.9083387851715088,8.094614267349243,2026-09-01T22:05:15.853866+00:00,gpu1.nitsri.ac.in,0.9947684478371501,0.9931564994969828,0.8502444987775061,0.9914468995010691,0.9154327081276735,0.9249959043404261,0.9931564994969828,0.956366720092972,0.9156188999470884,0.9948322121965278,0.9379803036010399,142431,735,36,4173,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__GNB__seed42,HIKARI-2021,42,top20,balanced,GNB,ML,20,601290,601290,34388,,,200,0.08961272239685059,0.005905628204345703,1.0329596996307373,0.09551835060119629,2026-09-01T20:07:45.380291+00:00,gpu1.nitsri.ac.in,0.8813638676844784,0.9369779055856577,0.19354540837527126,0.9959610358755049,0.32410700479356735,0.5967050914732636,0.9369779055856577,0.6295410991864535,0.411134957557521,0.9670139430824257,0.31641666236572125,125699,17467,17,4192,147375,0.028559796437659032,5.551115123125783e-17
HIKARI-2021__balanced__top20__GNB__seed43,HIKARI-2021,43,top20,balanced,GNB,ML,20,601290,601290,34388,,,200,0.08690094947814941,0.005602836608886719,0.8334956169128418,0.09250378608703613,2026-09-01T20:36:44.523421+00:00,gpu1.nitsri.ac.in,0.871735368956743,0.9327139236730702,0.18181030749242097,0.9973865526253267,0.3075570533719184,0.590860900618319,0.9327139236730702,0.6184393430597996,0.39656917083919513,0.9601757414108142,0.2731656352376599,124274,18892,11,4198,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__GNB__seed44,HIKARI-2021,44,top20,balanced,GNB,ML,20,601290,601290,34388,,,200,0.08727264404296875,0.0056416988372802734,1.22349214553833,0.09291434288024902,2026-09-01T21:06:32.700357+00:00,gpu1.nitsri.ac.in,0.8998948261238338,0.9461698828515501,0.2213825177042596,0.995248277500594,0.36219791621633307,0.6106134093663257,0.9461698828515501,0.6539414323091614,0.44430787478406936,0.970086207356924,0.3439723470843688,128433,14733,20,4189,147375,0.028559796437659032,5.551115123125783e-17
HIKARI-2021__balanced__top20__GNB__seed45,HIKARI-2021,45,top20,balanced,GNB,ML,20,601290,601290,34388,,,200,0.08821439743041992,0.005680561065673828,1.0123283863067627,0.09389495849609375,2026-09-01T21:36:57.142906+00:00,gpu1.nitsri.ac.in,0.8836369804919423,0.9379172748830642,0.19652908067542213,0.9954858636255642,0.32825414234791805,0.5981891764092672,0.9379172748830642,0.6322777726422695,0.41472273415456123,0.9682997062655124,0.32858803009400306,126036,17130,19,4190,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__GNB__seed46,HIKARI-2021,46,top20,balanced,GNB,ML,20,601290,601290,34388,,,200,0.08916187286376953,0.005835294723510742,0.9083387851715088,0.09499716758728027,2026-09-01T22:05:26.210297+00:00,gpu1.nitsri.ac.in,0.8595623409669211,0.9271402732637725,0.16886246786632392,0.9988120693751484,0.28888507129359214,0.5844108222707545,0.9271402732637725,0.605486409990375,0.3797644622191488,0.9569424494169954,0.2569556986125212,122474,20692,5,4204,147375,0.028559796437659032,5.551115123125783e-17
HIKARI-2021__balanced__top20__GRU__seed42,HIKARI-2021,42,top20,balanced,GRU,DL,20,601290,601290,34388,,92.0,200,89.81280469894409,0.4007234573364258,1.0329596996307373,90.21352815628052,2026-09-01T20:09:54.438711+00:00,gpu1.nitsri.ac.in,0.9945648854961832,0.996971946864706,0.8403915301638034,0.9995248277500594,0.9130765056972328,0.9201887410808902,0.996971946864706,0.955135622698197,0.9139409536848644,0.9994178114357956,0.9808058008533502,142367,799,2,4207,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__GRU__seed43,HIKARI-2021,43,top20,balanced,GRU,DL,20,601290,601290,34388,,48.0,200,47.409958362579346,0.385465145111084,0.8334956169128418,47.79542350769043,2026-09-01T20:38:12.499374+00:00,gpu1.nitsri.ac.in,0.9940356234096692,0.9956618302989451,0.8286616660086854,0.9973865526253267,0.9052291105121294,0.9142921847108405,0.9956618302989451,0.9510750158918472,0.9063086064963165,0.9993441895419443,0.9779560627395232,142298,868,11,4198,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__GRU__seed44,HIKARI-2021,44,top20,balanced,GRU,DL,20,601290,601290,34388,,99.0,200,97.58914875984192,0.392697811126709,1.22349214553833,97.98184657096863,2026-09-01T21:08:49.970115+00:00,gpu1.nitsri.ac.in,0.9943884648006786,0.9953822352111797,0.8377946464242908,0.9964362081254454,0.9102550189907759,0.9188446432045595,0.9953822352111797,0.9536793507757915,0.911017443426642,0.999413574693992,0.9809885424617174,142354,812,15,4194,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__GRU__seed45,HIKARI-2021,45,top20,balanced,GRU,DL,20,601290,601290,34388,,85.0,200,84.42971181869507,0.3971242904663086,1.0123283863067627,84.82683610916138,2026-09-01T21:39:01.363888+00:00,gpu1.nitsri.ac.in,0.9943273960983885,0.9959273062330617,0.8356218905472637,0.997624138750297,0.9094650205761317,0.917775820580973,0.9959273062330617,0.9532684942609431,0.9103547381324024,0.9992348980326108,0.9788665639163261,142340,826,10,4199,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__GRU__seed46,HIKARI-2021,46,top20,balanced,GRU,DL,20,601290,601290,34388,,69.0,200,68.41528344154358,0.3761425018310547,0.9083387851715088,68.79142594337463,2026-09-01T22:07:13.359322+00:00,gpu1.nitsri.ac.in,0.9943477523324852,0.9963989860336777,0.8355864811133201,0.9985744832501782,0.9098387271349713,0.9177721650007923,0.9963989860336777,0.9534605756398751,0.9107835727536759,0.999380688914928,0.9796844174346181,142339,827,6,4203,147375,0.028559796437659032,1.1102230246251565e-16
HIKARI-2021__balanced__top20__KNN__seed42,HIKARI-2021,42,top20,balanced,KNN,ML,20,601290,601290,34388,,,200,0.011903762817382812,14.692156553268433,1.0329596996307373,14.704060316085815,2026-09-01T20:08:14.947777+00:00,gpu1.nitsri.ac.in,0.9936081424936387,0.9842576465149204,0.8310030395136778,0.9743406985032074,0.8969816272965879,0.9151224127644211,0.9842576465149204,0.946841688629912,0.8967189138651953,0.9929277527786778,0.8557590836524341,142332,834,108,4101,147375,0.028559796437659032,1.1102230246251565e-16
HIKARI-2021__balanced__top20__KNN__seed43,HIKARI-2021,43,top20,balanced,KNN,ML,20,601290,601290,34388,,,200,0.011293888092041016,14.732194662094116,0.8334956169128418,14.743488550186157,2026-09-01T20:37:14.565718+00:00,gpu1.nitsri.ac.in,0.9935606446140798,0.983541395690685,0.8306288032454361,0.9729151817533856,0.8961593172119487,0.9149142471771425,0.983541395690685,0.9464183080277404,0.8958308192331528,0.9906293834118141,0.849364953004255,142331,835,114,4095,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__KNN__seed44,HIKARI-2021,44,top20,balanced,KNN,ML,20,601290,601290,34388,,,200,0.011284589767456055,15.252836465835571,1.22349214553833,15.264121055603027,2026-09-01T21:07:02.651864+00:00,gpu1.nitsri.ac.in,0.993431721798134,0.984397444058803,0.8263846928499496,0.974815870753148,0.894484412470024,0.9128201815489128,0.984397444058803,0.9455473859419902,0.8943579614409085,0.9907867676659446,0.8458268398433992,142304,862,106,4103,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__KNN__seed45,HIKARI-2021,45,top20,balanced,KNN,ML,20,601290,601290,34388,,,200,0.01195216178894043,14.73675274848938,1.0123283863067627,14.74870491027832,2026-09-01T21:37:26.754625+00:00,gpu1.nitsri.ac.in,0.9933163698049194,0.982493262609716,0.8256565656565656,0.9710144927536232,0.892455508243258,0.9123999872341104,0.982493262609716,0.9445032600024166,0.8921439689664246,0.9897074813395752,0.8434943657588123,142303,863,122,4087,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__KNN__seed46,HIKARI-2021,46,top20,balanced,KNN,ML,20,601290,601290,34388,,,200,0.011237144470214844,14.59391474723816,0.9083387851715088,14.605151891708374,2026-09-01T22:05:55.780694+00:00,gpu1.nitsri.ac.in,0.9933502968617473,0.9845861358932295,0.8241317004617547,0.9752910430030887,0.8933623503808488,0.9117006663045883,0.9845861358932295,0.9449652485900601,0.8933183867562748,0.9927464134254738,0.8466076645226306,142290,876,104,4105,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__LSTM__seed42,HIKARI-2021,42,top20,balanced,LSTM,DL,20,601290,601290,34388,,113.0,200,100.42082905769348,0.3611772060394287,1.0329596996307373,100.78200626373291,2026-09-01T20:11:35.772254+00:00,gpu1.nitsri.ac.in,0.9948227311280746,0.9971046599390393,0.8468196457326892,0.9995248277500594,0.9168573607932876,0.9234028007396233,0.9971046599390393,0.9570927697888483,0.9175521898593174,0.9994403800100836,0.9815956111342631,142405,761,2,4207,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__LSTM__seed43,HIKARI-2021,43,top20,balanced,LSTM,DL,20,601290,601290,34388,,59.0,200,53.19517374038696,0.36734962463378906,0.8334956169128418,53.56252336502075,2026-09-01T20:39:06.615137+00:00,gpu1.nitsri.ac.in,0.9942798982188296,0.9959028590877897,0.8344594594594594,0.997624138750297,0.9087761064819825,0.9171946033097442,0.9959028590877897,0.9529117425117323,0.9096988437440128,0.9993648305895559,0.9782348958370378,142333,833,10,4199,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__LSTM__seed44,HIKARI-2021,44,top20,balanced,LSTM,DL,20,601290,601290,34388,,95.0,200,85.01773166656494,0.365567684173584,1.22349214553833,85.38329935073853,2026-09-01T21:10:15.904383+00:00,gpu1.nitsri.ac.in,0.9942391857506361,0.9951901007128788,0.8342618384401114,0.9961986220004752,0.9080671358960476,0.9170747193170006,0.9951901007128788,0.9525467809140676,0.908914236357603,0.9993588969936614,0.980110169391778,142333,833,16,4193,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__LSTM__seed45,HIKARI-2021,45,top20,balanced,LSTM,DL,20,601290,601290,34388,,87.0,200,78.00712418556213,0.3590564727783203,1.0123283863067627,78.36618065834045,2026-09-01T21:40:20.289303+00:00,gpu1.nitsri.ac.in,0.9942527565733673,0.9956582880641703,0.8340620031796503,0.9971489665003563,0.9083432528947084,0.9169888498858425,0.9956582880641703,0.952688310684979,0.9092501954385581,0.9992087200131904,0.978931130074042,142331,835,12,4197,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__LSTM__seed46,HIKARI-2021,46,top20,balanced,LSTM,DL,20,601290,601290,34388,,73.0,200,65.17647194862366,0.3676424026489258,0.9083387851715088,65.54411435127258,2026-09-01T22:08:19.457106+00:00,gpu1.nitsri.ac.in,0.9940966921119593,0.9963850660218296,0.8293549023476031,0.9988120693751484,0.9062297909032119,0.9146598833973199,0.9963850660218296,0.9515911032758408,0.9073719713475457,0.9993489714344265,0.978524660585544,142301,865,5,4204,147375,0.028559796437659032,1.1102230246251565e-16
HIKARI-2021__balanced__top20__MLP__seed42,HIKARI-2021,42,top20,balanced,MLP,DL,20,601290,601290,34388,,98.0,200,25.362417459487915,0.11125063896179199,1.0329596996307373,25.473668098449707,2026-09-01T20:12:01.799214+00:00,gpu1.nitsri.ac.in,0.994754877014419,0.9968391342194725,0.8453960595094492,0.9990496555001188,0.915822715888054,0.9226839849095338,0.9968391342194725,0.9565579102417365,0.9165281121949057,0.9993247972793724,0.9786836276748446,142397,769,4,4205,147375,0.028559796437659032,1.1102230246251565e-16
HIKARI-2021__balanced__top20__MLP__seed43,HIKARI-2021,43,top20,balanced,MLP,DL,20,601290,601290,34388,,86.0,200,22.48109459877014,0.11917543411254883,0.8334956169128418,22.60027003288269,2026-09-01T20:39:29.740267+00:00,gpu1.nitsri.ac.in,0.9945852417302798,0.9961753199205555,0.8418520745640409,0.9978617248752673,0.91324200913242,0.9208944330512674,0.9961753199205555,0.9552237109034096,0.9139746823014157,0.9993209480343223,0.9792533102088418,142377,789,9,4200,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__MLP__seed44,HIKARI-2021,44,top20,balanced,MLP,DL,20,601290,601290,34388,,62.0,200,16.441128730773926,0.11542916297912598,1.22349214553833,16.55655789375305,2026-09-01T21:10:33.007106+00:00,gpu1.nitsri.ac.in,0.9936013570822732,0.9941700067974066,0.8196945967110415,0.9947731052506533,0.8987871632499732,0.9097699789490526,0.9941700067974066,0.9477417053527966,0.8999911850293346,0.9990486216222718,0.9758678489975894,142245,921,22,4187,147375,0.028559796437659032,1.1102230246251565e-16
HIKARI-2021__balanced__top20__MLP__seed45,HIKARI-2021,45,top20,balanced,MLP,DL,20,601290,601290,34388,,86.0,200,22.499704122543335,0.11135411262512207,1.0123283863067627,22.611058235168457,2026-09-01T21:40:43.439086+00:00,gpu1.nitsri.ac.in,0.9940966921119593,0.9947708574375813,0.831184288831581,0.9954858636255642,0.9059459459459459,0.9155253999977315,0.9947708574375813,0.9514493302409239,0.906840357381544,0.9990152305208893,0.9779669322058462,142315,851,19,4190,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__MLP__seed46,HIKARI-2021,46,top20,balanced,MLP,DL,20,601290,601290,34388,,53.0,200,13.894891738891602,0.11230921745300293,0.9083387851715088,14.007200956344604,2026-09-01T22:08:34.002673+00:00,gpu1.nitsri.ac.in,0.9937506361323155,0.9959763498799559,0.8213448006254886,0.9983368971252079,0.9012332439678284,0.9106477972999296,0.9959763498799559,0.949003238433069,0.9025997908066744,0.999240925391103,0.9733676280906449,142252,914,7,4202,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__RF__seed42,HIKARI-2021,42,top20,balanced,RF,ML,20,601290,601290,34388,,,200,9.630620241165161,0.04585576057434082,1.0329596996307373,9.676476001739502,2026-09-01T20:07:45.170749+00:00,gpu1.nitsri.ac.in,0.9951348600508906,0.9966888095421662,0.8554560260586319,0.9983368971252079,0.9213901984431532,0.927703445246804,0.9966888095421662,0.9594399745668671,0.9218145476324793,0.9994030649854757,0.970048123559972,142456,710,7,4202,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__RF__seed43,HIKARI-2021,43,top20,balanced,RF,ML,20,601290,601290,34388,,,200,9.527385473251343,0.045287370681762695,0.8334956169128418,9.572672843933105,2026-09-01T20:36:44.317807+00:00,gpu1.nitsri.ac.in,0.9949652247667515,0.996370897082731,0.8514088789783093,0.9978617248752673,0.9188361408882083,0.9256728476833671,0.996370897082731,0.9581190872223457,0.919329349620371,0.9993928141613,0.9694710688148964,142433,733,9,4200,147375,0.028559796437659032,1.1102230246251565e-16
HIKARI-2021__balanced__top20__RF__seed44,HIKARI-2021,44,top20,balanced,RF,ML,20,601290,601290,34388,,,200,9.47637677192688,0.05526423454284668,1.22349214553833,9.531641006469727,2026-09-01T21:06:32.494038+00:00,gpu1.nitsri.ac.in,0.9948566581849024,0.9963150178935379,0.8486562942008486,0.9978617248752673,0.9172308364271675,0.9242965517456436,0.9963150178935379,0.9572883502284861,0.9177902825194992,0.9992638432932993,0.9687431921166488,142417,749,9,4200,147375,0.028559796437659032,1.1102230246251565e-16
HIKARI-2021__balanced__top20__RF__seed45,HIKARI-2021,45,top20,balanced,RF,ML,20,601290,601290,34388,,,200,9.793103694915771,0.03537917137145996,1.0123283863067627,9.828482866287231,2026-09-01T21:36:56.935381+00:00,gpu1.nitsri.ac.in,0.9947480916030534,0.995106132572739,0.8473205257836198,0.9954858636255642,0.9154467992134586,0.9235935634605104,0.995106132572739,0.9563683386114773,0.9159121595167048,0.999102498606613,0.9675042909232469,142411,755,19,4190,147375,0.028559796437659032,1.1102230246251565e-16
HIKARI-2021__balanced__top20__RF__seed46,HIKARI-2021,46,top20,balanced,RF,ML,20,601290,601290,34388,,,200,9.986743927001953,0.035706520080566406,0.9083387851715088,10.02245044708252,2026-09-01T22:05:26.000611+00:00,gpu1.nitsri.ac.in,0.9948023748939779,0.9967482807515838,0.8467270896273917,0.9988120693751484,0.9165031611074776,0.9233459898667118,0.9967482807515838,0.9569104314375666,0.9171616926788135,0.999262703206492,0.9684832141193108,142405,761,5,4204,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__SVM__seed42,HIKARI-2021,42,top20,balanced,SVM,ML,20,601290,100000,34388,100000.0,,200,2.735879421234131,2.9243531227111816,1.0329596996307373,5.6602325439453125,2026-09-01T20:08:23.716056+00:00,gpu1.nitsri.ac.in,0.9821340118744699,0.9893054729573451,0.6156103286384976,0.9969113803753861,0.7611791383219955,0.8077589203932106,0.9893054729573451,0.8759495127683641,0.7761137135751226,0.994744725884581,0.6964050238094696,140546,2620,13,4196,147375,0.028559796437659032,0.0
HIKARI-2021__balanced__top20__SVM__seed43,HIKARI-2021,43,top20,balanced,SVM,ML,20,601290,100000,34388,100000.0,,200,3.4449048042297363,2.963197946548462,0.8334956169128418,6.408102750778198,2026-09-01T20:37:24.194720+00:00,gpu1.nitsri.ac.in,0.9813604749787956,0.9890226343475057,0.6054529717253317,0.9971489665003563,0.7534332645184454,0.8026837639042913,0.9890226343475057,0.8718736970914389,0.7694652990192475,0.9946851526149906,0.6975037414375076,140431,2735,12,4197,147375,0.028559796437659032,1.1102230246251565e-16
HIKARI-2021__balanced__top20__SVM__seed44,HIKARI-2021,44,top20,balanced,SVM,ML,20,601290,100000,34388,100000.0,,200,3.2116055488586426,2.6915981769561768,1.22349214553833,5.903203725814819,2026-09-01T21:07:11.469430+00:00,gpu1.nitsri.ac.in,0.9841832061068703,0.9897836895875594,0.6443726937269373,0.9957234497505346,0.7824138896667601,0.8221224586252933,0.9897836895875594,0.8871036061838379,0.7944062595033151,0.99538978766396,0.741997502067642,140853,2313,18,4191,147375,0.028559796437659032,1.1102230246251565e-16
HIKARI-2021__balanced__top20__SVM__seed45,HIKARI-2021,45,top20,balanced,SVM,ML,20,601290,100000,34388,100000.0,,200,3.361829996109009,2.8129236698150635,1.0123283863067627,6.174753665924072,2026-09-01T21:37:35.966473+00:00,gpu1.nitsri.ac.in,0.9826022052586938,0.989200550121258,0.6220145379023884,0.9961986220004752,0.7658447488584474,0.8109503837029612,0.989200550121258,0.8784051087491673,0.7800438417625123,0.9949842918109503,0.7207453242115325,140618,2548,16,4193,147375,0.028559796437659032,0.0
